Time,HandRoleR.x,HandRoleR.y,HandRoleR.z,ThumbPosR1.x,ThumbPosR1.y,ThumbPosR1.z,ThumbPosR2.x,ThumbPosR2.y,ThumbPosR2.z,ThumbPosR3.x,ThumbPosR3.y,ThumbPosR3.z,ThumbPosR4.x,ThumbPosR4.y,ThumbPosR4.z,IndexPosR1.x,IndexPosR1.y,IndexPosR1.z,IndexPosR2.x,IndexPosR2.y,IndexPosR2.z,IndexPosR3.x,IndexPosR3.y,IndexPosR3.z,IndexPosR4.x,IndexPosR4.y,IndexPosR4.z,MiddlePosR1.x,MiddlePosR1.y,MiddlePosR1.z,MiddlePosR2.x,MiddlePosR2.y,MiddlePosR2.z,MiddlePosR3.x,MiddlePosR3.y,MiddlePosR3.z,MiddlePosR4.x,MiddlePosR4.y,MiddlePosR4.z,RingPosR1.x,RingPosR1.y,RingPosR1.z,RingPosR2.x,RingPosR2.y,RingPosR2.z,RingPosR3.x,RingPosR3.y,RingPosR3.z,RingPosR4.x,RingPosR4.y,RingPosR4.z,PinkyPosR1.x,PinkyPosR1.y,PinkyPosR1.z,PinkyPosR2.x,PinkyPosR2.y,PinkyPosR2.z,PinkyPosR3.x,PinkyPosR3.y,PinkyPosR3.z,PinkyPosR4.x,PinkyPosR4.y,PinkyPosR4.z
11.1742,310.5395,41.13744,117.6769,-0.05132961,0.7589048,-0.08291345,-0.2201958,1.358498,-0.168396,-0.2210579,2.000739,-0.6453921,-0.2865686,2.329135,-1.143252,-1.181147,1.445365,-0.2896563,-1.183407,1.896387,-0.7896982,-0.8986425,1.965633,-1.202215,-0.5741005,1.823331,-1.425784,-1.319548,1.067336,-0.5012297,-1.633322,1.595129,-1.046527,-1.373284,1.772477,-1.549,-1.026191,1.731075,-1.787913,-1.36981,0.7075763,-0.7064457,-1.225051,1.020627,-1.392196,-0.704052,0.9033225,-1.499932,-0.4298716,0.663965,-1.219607,-1.31889,0.3624222,-0.8975068,-1.194923,0.5989785,-1.489886,-0.8528481,0.4754292,-1.316469,-0.9524622,0.3502074,-0.9915299
11.1804,310.5395,41.13744,117.6769,-0.05132961,0.7589048,-0.08291345,-0.2201958,1.358498,-0.168396,-0.2210579,2.000739,-0.6453921,-0.2865686,2.329135,-1.143252,-1.181147,1.445365,-0.2896563,-1.183407,1.896387,-0.7896982,-0.8986425,1.965633,-1.202215,-0.5741005,1.823331,-1.425784,-1.319548,1.067336,-0.5012297,-1.633322,1.595129,-1.046527,-1.373284,1.772477,-1.549,-1.026191,1.731075,-1.787913,-1.36981,0.7075763,-0.7064457,-1.225051,1.020627,-1.392196,-0.704052,0.9033225,-1.499932,-0.4298716,0.663965,-1.219607,-1.31889,0.3624222,-0.8975068,-1.194923,0.5989785,-1.489886,-0.8528481,0.4754292,-1.316469,-0.9524622,0.3502074,-0.9915299
11.1832,310.5395,41.13744,117.6769,-0.05132961,0.7589048,-0.08291345,-0.2201958,1.358498,-0.168396,-0.2210579,2.000739,-0.6453921,-0.2865686,2.329135,-1.143252,-1.181147,1.445365,-0.2896563,-1.183407,1.896387,-0.7896982,-0.8986425,1.965633,-1.202215,-0.5741005,1.823331,-1.425784,-1.319548,1.067336,-0.5012297,-1.633322,1.595129,-1.046527,-1.373284,1.772477,-1.549,-1.026191,1.731075,-1.787913,-1.36981,0.7075763,-0.7064457,-1.225051,1.020627,-1.392196,-0.704052,0.9033225,-1.499932,-0.4298716,0.663965,-1.219607,-1.31889,0.3624222,-0.8975068,-1.194923,0.5989785,-1.489886,-0.8528481,0.4754292,-1.316469,-0.9524622,0.3502074,-0.9915299
11.1858,310.1338,40.65221,118.4736,-0.06018353,0.7583116,-0.08238506,-0.2358513,1.355664,-0.1698238,-0.2407694,1.993696,-0.6524113,-0.308116,2.315031,-1.154615,-1.198217,1.431911,-0.2863449,-1.210961,1.88554,-0.7838648,-0.9320278,1.964086,-1.198693,-0.6075897,1.831642,-1.428387,-1.332736,1.052435,-0.497832,-1.661168,1.577657,-1.036946,-1.414613,1.765531,-1.542381,-1.072703,1.736384,-1.790405,-1.379318,0.6922324,-0.7031392,-1.246525,1.009656,-1.389301,-0.7253628,0.9034138,-1.507241,-0.4389563,0.6683792,-1.235619,-1.324862,0.3477843,-0.8944988,-1.214787,0.5878817,-1.488197,-0.8678026,0.4699522,-1.320723,-0.9544315,0.3410684,-0.9935028
11.1884,310.1338,40.65221,118.4736,-0.06018353,0.7583116,-0.08238506,-0.2358513,1.355664,-0.1698238,-0.2407694,1.993696,-0.6524113,-0.308116,2.315031,-1.154615,-1.198217,1.431911,-0.2863449,-1.210961,1.88554,-0.7838648,-0.9320278,1.964086,-1.198693,-0.6075897,1.831642,-1.428387,-1.332736,1.052435,-0.497832,-1.661168,1.577657,-1.036946,-1.414613,1.765531,-1.542381,-1.072703,1.736384,-1.790405,-1.379318,0.6922324,-0.7031392,-1.246525,1.009656,-1.389301,-0.7253628,0.9034138,-1.507241,-0.4389563,0.6683792,-1.235619,-1.324862,0.3477843,-0.8944988,-1.214787,0.5878817,-1.488197,-0.8678026,0.4699522,-1.320723,-0.9544315,0.3410684,-0.9935028
11.1911,310.1338,40.65221,118.4736,-0.06018353,0.7583116,-0.08238506,-0.2358513,1.355664,-0.1698238,-0.2407694,1.993696,-0.6524113,-0.308116,2.315031,-1.154615,-1.198217,1.431911,-0.2863449,-1.210961,1.88554,-0.7838648,-0.9320278,1.964086,-1.198693,-0.6075897,1.831642,-1.428387,-1.332736,1.052435,-0.497832,-1.661168,1.577657,-1.036946,-1.414613,1.765531,-1.542381,-1.072703,1.736384,-1.790405,-1.379318,0.6922324,-0.7031392,-1.246525,1.009656,-1.389301,-0.7253628,0.9034138,-1.507241,-0.4389563,0.6683792,-1.235619,-1.324862,0.3477843,-0.8944988,-1.214787,0.5878817,-1.488197,-0.8678026,0.4699522,-1.320723,-0.9544315,0.3410684,-0.9935028
11.1936,310.1338,40.65221,118.4736,-0.06018353,0.7583116,-0.08238506,-0.2358513,1.355664,-0.1698238,-0.2407694,1.993696,-0.6524113,-0.308116,2.315031,-1.154615,-1.198217,1.431911,-0.2863449,-1.210961,1.88554,-0.7838648,-0.9320278,1.964086,-1.198693,-0.6075897,1.831642,-1.428387,-1.332736,1.052435,-0.497832,-1.661168,1.577657,-1.036946,-1.414613,1.765531,-1.542381,-1.072703,1.736384,-1.790405,-1.379318,0.6922324,-0.7031392,-1.246525,1.009656,-1.389301,-0.7253628,0.9034138,-1.507241,-0.4389563,0.6683792,-1.235619,-1.324862,0.3477843,-0.8944988,-1.214787,0.5878817,-1.488197,-0.8678026,0.4699522,-1.320723,-0.9544315,0.3410684,-0.9935028
11.1961,310.1338,40.65221,118.4736,-0.06018353,0.7583116,-0.08238506,-0.2358513,1.355664,-0.1698238,-0.2407694,1.993696,-0.6524113,-0.308116,2.315031,-1.154615,-1.198217,1.431911,-0.2863449,-1.210961,1.88554,-0.7838648,-0.9320278,1.964086,-1.198693,-0.6075897,1.831642,-1.428387,-1.332736,1.052435,-0.497832,-1.661168,1.577657,-1.036946,-1.414613,1.765531,-1.542381,-1.072703,1.736384,-1.790405,-1.379318,0.6922324,-0.7031392,-1.246525,1.009656,-1.389301,-0.7253628,0.9034138,-1.507241,-0.4389563,0.6683792,-1.235619,-1.324862,0.3477843,-0.8944988,-1.214787,0.5878817,-1.488197,-0.8678026,0.4699522,-1.320723,-0.9544315,0.3410684,-0.9935028
11.1987,309.6994,40.15402,119.3099,-0.06951904,0.7575548,-0.08199684,-0.2524881,1.352378,-0.1716717,-0.2619534,1.985502,-0.660615,-0.3313618,2.298593,-1.167721,-1.216091,1.417455,-0.2829016,-1.239394,1.873126,-0.7781671,-0.9663105,1.960333,-1.195151,-0.642169,1.83732,-1.430441,-1.346558,1.036446,-0.4941708,-1.688416,1.558305,-1.028178,-1.455912,1.756314,-1.536396,-1.119886,1.739527,-1.793442,-1.389311,0.6757662,-0.6994737,-1.268384,0.9970188,-1.386047,-0.7473478,0.9016956,-1.513489,-0.4495621,0.6714868,-1.250095,-1.331187,0.3320532,-0.8910767,-1.234668,0.575145,-1.485913,-0.8830786,0.4630643,-1.324123,-0.9572411,0.3311149,-0.9950666
11.2014,309.6994,40.15402,119.3099,-0.06951904,0.7575548,-0.08199684,-0.2524881,1.352378,-0.1716717,-0.2619534,1.985502,-0.660615,-0.3313618,2.298593,-1.167721,-1.216091,1.417455,-0.2829016,-1.239394,1.873126,-0.7781671,-0.9663105,1.960333,-1.195151,-0.642169,1.83732,-1.430441,-1.346558,1.036446,-0.4941708,-1.688416,1.558305,-1.028178,-1.455912,1.756314,-1.536396,-1.119886,1.739527,-1.793442,-1.389311,0.6757662,-0.6994737,-1.268384,0.9970188,-1.386047,-0.7473478,0.9016956,-1.513489,-0.4495621,0.6714868,-1.250095,-1.331187,0.3320532,-0.8910767,-1.234668,0.575145,-1.485913,-0.8830786,0.4630643,-1.324123,-0.9572411,0.3311149,-0.9950666
11.2075,309.1378,39.69994,120.1869,-0.08024502,0.7564203,-0.08267313,-0.2712889,1.348223,-0.1754385,-0.285778,1.975577,-0.6716408,-0.3574944,2.279847,-1.18377,-1.236553,1.400239,-0.2799211,-1.271698,1.856801,-0.7736653,-1.005205,1.952037,-1.19315,-0.6817207,1.838333,-1.433961,-1.362591,1.017197,-0.4902015,-1.71979,1.534001,-1.01906,-1.503441,1.741766,-1.530507,-1.174675,1.737898,-1.797274,-1.40118,0.6556965,-0.694884,-1.29339,0.9795341,-1.382431,-0.7728434,0.8955843,-1.519512,-0.4636097,0.6714098,-1.264231,-1.339084,0.3125648,-0.8862822,-1.256265,0.5573556,-1.482486,-0.8969584,0.4540879,-1.332194,-0.9527683,0.3190766,-1.000764
11.2138,309.1378,39.69994,120.1869,-0.08024502,0.7564203,-0.08267313,-0.2712889,1.348223,-0.1754385,-0.285778,1.975577,-0.6716408,-0.3574944,2.279847,-1.18377,-1.236553,1.400239,-0.2799211,-1.271698,1.856801,-0.7736653,-1.005205,1.952037,-1.19315,-0.6817207,1.838333,-1.433961,-1.362591,1.017197,-0.4902015,-1.71979,1.534001,-1.01906,-1.503441,1.741766,-1.530507,-1.174675,1.737898,-1.797274,-1.40118,0.6556965,-0.694884,-1.29339,0.9795341,-1.382431,-0.7728434,0.8955843,-1.519512,-0.4636097,0.6714098,-1.264231,-1.339084,0.3125648,-0.8862822,-1.256265,0.5573556,-1.482486,-0.8969584,0.4540879,-1.332194,-0.9527683,0.3190766,-1.000764
11.2162,309.1378,39.69994,120.1869,-0.08024502,0.7564203,-0.08267313,-0.2712889,1.348223,-0.1754385,-0.285778,1.975577,-0.6716408,-0.3574944,2.279847,-1.18377,-1.236553,1.400239,-0.2799211,-1.271698,1.856801,-0.7736653,-1.005205,1.952037,-1.19315,-0.6817207,1.838333,-1.433961,-1.362591,1.017197,-0.4902015,-1.71979,1.534001,-1.01906,-1.503441,1.741766,-1.530507,-1.174675,1.737898,-1.797274,-1.40118,0.6556965,-0.694884,-1.29339,0.9795341,-1.382431,-0.7728434,0.8955843,-1.519512,-0.4636097,0.6714098,-1.264231,-1.339084,0.3125648,-0.8862822,-1.256265,0.5573556,-1.482486,-0.8969584,0.4540879,-1.332194,-0.9527683,0.3190766,-1.000764
11.2186,309.1378,39.69994,120.1869,-0.08024502,0.7564203,-0.08267313,-0.2712889,1.348223,-0.1754385,-0.285778,1.975577,-0.6716408,-0.3574944,2.279847,-1.18377,-1.236553,1.400239,-0.2799211,-1.271698,1.856801,-0.7736653,-1.005205,1.952037,-1.19315,-0.6817207,1.838333,-1.433961,-1.362591,1.017197,-0.4902015,-1.71979,1.534001,-1.01906,-1.503441,1.741766,-1.530507,-1.174675,1.737898,-1.797274,-1.40118,0.6556965,-0.694884,-1.29339,0.9795341,-1.382431,-0.7728434,0.8955843,-1.519512,-0.4636097,0.6714098,-1.264231,-1.339084,0.3125648,-0.8862822,-1.256265,0.5573556,-1.482486,-0.8969584,0.4540879,-1.332194,-0.9527683,0.3190766,-1.000764
11.2211,308.4141,39.36088,120.9972,-0.09191036,0.7547956,-0.08533485,-0.2910757,1.343199,-0.1825412,-0.3100195,1.964152,-0.6865836,-0.3836679,2.260207,-1.203234,-1.258656,1.38054,-0.2792564,-1.307281,1.836571,-0.7723475,-1.048776,1.93944,-1.195016,-0.7266788,1.835427,-1.44199,-1.380046,0.9948,-0.4873273,-1.754663,1.504359,-1.011142,-1.557651,1.7213,-1.526577,-1.238386,1.731135,-1.8045,-1.414291,0.6319211,-0.6903371,-1.321127,0.9562782,-1.379774,-0.8016491,0.8840132,-1.527178,-0.4804831,0.6673537,-1.280279,-1.348068,0.2889602,-0.880655,-1.279903,0.5334831,-1.478821,-0.9131155,0.4401476,-1.340588,-0.9496956,0.303677,-1.007082
11.2236,308.4141,39.36088,120.9972,-0.09191036,0.7547956,-0.08533485,-0.2910757,1.343199,-0.1825412,-0.3100195,1.964152,-0.6865836,-0.3836679,2.260207,-1.203234,-1.258656,1.38054,-0.2792564,-1.307281,1.836571,-0.7723475,-1.048776,1.93944,-1.195016,-0.7266788,1.835427,-1.44199,-1.380046,0.9948,-0.4873273,-1.754663,1.504359,-1.011142,-1.557651,1.7213,-1.526577,-1.238386,1.731135,-1.8045,-1.414291,0.6319211,-0.6903371,-1.321127,0.9562782,-1.379774,-0.8016491,0.8840132,-1.527178,-0.4804831,0.6673537,-1.280279,-1.348068,0.2889602,-0.880655,-1.279903,0.5334831,-1.478821,-0.9131155,0.4401476,-1.340588,-0.9496956,0.303677,-1.007082
11.2261,307.5131,39.21502,121.6542,-0.1041021,0.7526071,-0.09050496,-0.31106,1.337302,-0.1936288,-0.3338833,1.951378,-0.7058692,-0.4092636,2.24043,-1.226221,-1.281595,1.358796,-0.281558,-1.345515,1.812627,-0.7749328,-1.096874,1.922627,-1.201704,-0.7773094,1.828747,-1.455919,-1.398352,0.9696317,-0.4858703,-1.792647,1.469509,-1.004544,-1.619193,1.694791,-1.524844,-1.312674,1.719142,-1.815911,-1.428294,0.6047055,-0.685868,-1.351781,0.9270113,-1.378309,-0.8342972,0.8666506,-1.537602,-0.5002232,0.6591651,-1.300132,-1.358009,0.2613391,-0.8739853,-1.306031,0.5031291,-1.474881,-0.9319105,0.4208446,-1.349918,-0.9475279,0.2848054,-1.0146
11.2344,307.5131,39.21502,121.6542,-0.1041021,0.7526071,-0.09050496,-0.31106,1.337302,-0.1936288,-0.3338833,1.951378,-0.7058692,-0.4092636,2.24043,-1.226221,-1.281595,1.358796,-0.281558,-1.345515,1.812627,-0.7749328,-1.096874,1.922627,-1.201704,-0.7773094,1.828747,-1.455919,-1.398352,0.9696317,-0.4858703,-1.792647,1.469509,-1.004544,-1.619193,1.694791,-1.524844,-1.312674,1.719142,-1.815911,-1.428294,0.6047055,-0.685868,-1.351781,0.9270113,-1.378309,-0.8342972,0.8666506,-1.537602,-0.5002232,0.6591651,-1.300132,-1.358009,0.2613391,-0.8739853,-1.306031,0.5031291,-1.474881,-0.9319105,0.4208446,-1.349918,-0.9475279,0.2848054,-1.0146
11.2411,306.4836,39.30051,122.0773,-0.1159258,0.7499312,-0.09803187,-0.3295507,1.33095,-0.2081037,-0.3551359,1.93864,-0.7277749,-0.4318352,2.223541,-1.25022,-1.303657,1.336495,-0.2869666,-1.384127,1.786671,-0.7812673,-1.147232,1.90326,-1.212943,-0.8316345,1.81985,-1.475625,-1.41611,0.9433939,-0.4860902,-1.831326,1.431668,-0.9994639,-1.685101,1.663939,-1.525029,-1.394753,1.702877,-1.830723,-1.44209,0.5758571,-0.6818157,-1.383891,0.893586,-1.378143,-0.8696012,0.844872,-1.551175,-0.5217934,0.6478798,-1.324742,-1.368091,0.2314892,-0.8666488,-1.334311,0.4681543,-1.470874,-0.9528055,0.3979879,-1.361862,-0.9440041,0.2642356,-1.025377
11.2475,306.4836,39.30051,122.0773,-0.1159258,0.7499312,-0.09803187,-0.3295507,1.33095,-0.2081037,-0.3551359,1.93864,-0.7277749,-0.4318352,2.223541,-1.25022,-1.303657,1.336495,-0.2869666,-1.384127,1.786671,-0.7812673,-1.147232,1.90326,-1.212943,-0.8316345,1.81985,-1.475625,-1.41611,0.9433939,-0.4860902,-1.831326,1.431668,-0.9994639,-1.685101,1.663939,-1.525029,-1.394753,1.702877,-1.830723,-1.44209,0.5758571,-0.6818157,-1.383891,0.893586,-1.378143,-0.8696012,0.844872,-1.551175,-0.5217934,0.6478798,-1.324742,-1.368091,0.2314892,-0.8666488,-1.334311,0.4681543,-1.470874,-0.9528055,0.3979879,-1.361862,-0.9440041,0.2642356,-1.025377
11.2504,306.4836,39.30051,122.0773,-0.1159258,0.7499312,-0.09803187,-0.3295507,1.33095,-0.2081037,-0.3551359,1.93864,-0.7277749,-0.4318352,2.223541,-1.25022,-1.303657,1.336495,-0.2869666,-1.384127,1.786671,-0.7812673,-1.147232,1.90326,-1.212943,-0.8316345,1.81985,-1.475625,-1.41611,0.9433939,-0.4860902,-1.831326,1.431668,-0.9994639,-1.685101,1.663939,-1.525029,-1.394753,1.702877,-1.830723,-1.44209,0.5758571,-0.6818157,-1.383891,0.893586,-1.378143,-0.8696012,0.844872,-1.551175,-0.5217934,0.6478798,-1.324742,-1.368091,0.2314892,-0.8666488,-1.334311,0.4681543,-1.470874,-0.9528055,0.3979879,-1.361862,-0.9440041,0.2642356,-1.025377
11.2532,305.3632,39.61282,122.2005,-0.1266956,0.7468337,-0.1078587,-0.3457708,1.324251,-0.2258816,-0.3733931,1.925839,-0.7525024,-0.4511499,2.20855,-1.27598,-1.32352,1.314721,-0.2964705,-1.420671,1.759831,-0.7923596,-1.196679,1.881997,-1.229347,-0.8863201,1.808786,-1.501154,-1.432085,0.9173378,-0.4891485,-1.868069,1.392565,-0.9975238,-1.751266,1.629843,-1.52819,-1.479949,1.682442,-1.848953,-1.454507,0.5467174,-0.6794235,-1.415122,0.8573431,-1.380259,-0.9051809,0.8193535,-1.568206,-0.5435762,0.6337183,-1.354128,-1.377195,0.2007523,-0.859866,-1.362953,0.4299213,-1.467747,-0.9744921,0.3725092,-1.377445,-0.9380255,0.2430685,-1.041135
11.2563,305.3632,39.61282,122.2005,-0.1266956,0.7468337,-0.1078587,-0.3457708,1.324251,-0.2258816,-0.3733931,1.925839,-0.7525024,-0.4511499,2.20855,-1.27598,-1.32352,1.314721,-0.2964705,-1.420671,1.759831,-0.7923596,-1.196679,1.881997,-1.229347,-0.8863201,1.808786,-1.501154,-1.432085,0.9173378,-0.4891485,-1.868069,1.392565,-0.9975238,-1.751266,1.629843,-1.52819,-1.479949,1.682442,-1.848953,-1.454507,0.5467174,-0.6794235,-1.415122,0.8573431,-1.380259,-0.9051809,0.8193535,-1.568206,-0.5435762,0.6337183,-1.354128,-1.377195,0.2007523,-0.859866,-1.362953,0.4299213,-1.467747,-0.9744921,0.3725092,-1.377445,-0.9380255,0.2430685,-1.041135
11.2590,305.3632,39.61282,122.2005,-0.1266956,0.7468337,-0.1078587,-0.3457708,1.324251,-0.2258816,-0.3733931,1.925839,-0.7525024,-0.4511499,2.20855,-1.27598,-1.32352,1.314721,-0.2964705,-1.420671,1.759831,-0.7923596,-1.196679,1.881997,-1.229347,-0.8863201,1.808786,-1.501154,-1.432085,0.9173378,-0.4891485,-1.868069,1.392565,-0.9975238,-1.751266,1.629843,-1.52819,-1.479949,1.682442,-1.848953,-1.454507,0.5467174,-0.6794235,-1.415122,0.8573431,-1.380259,-0.9051809,0.8193535,-1.568206,-0.5435762,0.6337183,-1.354128,-1.377195,0.2007523,-0.859866,-1.362953,0.4299213,-1.467747,-0.9744921,0.3725092,-1.377445,-0.9380255,0.2430685,-1.041135
11.2614,305.3632,39.61282,122.2005,-0.1266956,0.7468337,-0.1078587,-0.3457708,1.324251,-0.2258816,-0.3733931,1.925839,-0.7525024,-0.4511499,2.20855,-1.27598,-1.32352,1.314721,-0.2964705,-1.420671,1.759831,-0.7923596,-1.196679,1.881997,-1.229347,-0.8863201,1.808786,-1.501154,-1.432085,0.9173378,-0.4891485,-1.868069,1.392565,-0.9975238,-1.751266,1.629843,-1.52819,-1.479949,1.682442,-1.848953,-1.454507,0.5467174,-0.6794235,-1.415122,0.8573431,-1.380259,-0.9051809,0.8193535,-1.568206,-0.5435762,0.6337183,-1.354128,-1.377195,0.2007523,-0.859866,-1.362953,0.4299213,-1.467747,-0.9744921,0.3725092,-1.377445,-0.9380255,0.2430685,-1.041135
11.2637,305.3632,39.61282,122.2005,-0.1266956,0.7468337,-0.1078587,-0.3457708,1.324251,-0.2258816,-0.3733931,1.925839,-0.7525024,-0.4511499,2.20855,-1.27598,-1.32352,1.314721,-0.2964705,-1.420671,1.759831,-0.7923596,-1.196679,1.881997,-1.229347,-0.8863201,1.808786,-1.501154,-1.432085,0.9173378,-0.4891485,-1.868069,1.392565,-0.9975238,-1.751266,1.629843,-1.52819,-1.479949,1.682442,-1.848953,-1.454507,0.5467174,-0.6794235,-1.415122,0.8573431,-1.380259,-0.9051809,0.8193535,-1.568206,-0.5435762,0.6337183,-1.354128,-1.377195,0.2007523,-0.859866,-1.362953,0.4299213,-1.467747,-0.9744921,0.3725092,-1.377445,-0.9380255,0.2430685,-1.041135
11.2665,304.1307,40.11375,122.0721,-0.1370239,0.7431715,-0.1198601,-0.3608332,1.316791,-0.2471551,-0.389678,1.911847,-0.7810813,-0.4679718,2.193157,-1.305233,-1.342308,1.292394,-0.3098622,-1.455808,1.730698,-0.8083352,-1.245039,1.856686,-1.250782,-0.9406738,1.792532,-1.531508,-1.447058,0.8903726,-0.494877,-1.903811,1.350924,-0.9985015,-1.818411,1.591124,-1.533815,-1.568926,1.656256,-1.869647,-1.466002,0.5162469,-0.6785556,-1.445816,0.8172978,-1.384368,-0.9413023,0.7891704,-1.588041,-0.5661535,0.6157702,-1.387433,-1.385471,0.1682128,-0.8535291,-1.391298,0.3875203,-1.465175,-0.9969912,0.3430654,-1.395181,-0.9315205,0.2201214,-1.060835
11.2729,302.7491,40.74131,121.8067,-0.1480694,0.7386822,-0.1336786,-0.3765602,1.307976,-0.2716297,-0.4057026,1.895799,-0.8134919,-0.4837618,2.176278,-1.338123,-1.36209,1.267513,-0.3258967,-1.492456,1.697259,-0.8276846,-1.295596,1.825714,-1.275793,-0.9980087,1.769912,-1.565429,-1.462579,0.860472,-0.5020881,-1.940953,1.304256,-1.000669,-1.88949,1.545423,-1.539873,-1.665035,1.622117,-1.890594,-1.477647,0.4825138,-0.6781203,-1.477385,0.7716525,-1.389182,-0.9793234,0.7528821,-1.609159,-0.5910654,0.5927776,-1.422959,-1.393553,0.1321691,-0.8466885,-1.419319,0.3393717,-1.462028,-1.020703,0.3077575,-1.412435,-0.9271402,0.1934054,-1.081741
11.2789,302.7491,40.74131,121.8067,-0.1480694,0.7386822,-0.1336786,-0.3765602,1.307976,-0.2716297,-0.4057026,1.895799,-0.8134919,-0.4837618,2.176278,-1.338123,-1.36209,1.267513,-0.3258967,-1.492456,1.697259,-0.8276846,-1.295596,1.825714,-1.275793,-0.9980087,1.769912,-1.565429,-1.462579,0.860472,-0.5020881,-1.940953,1.304256,-1.000669,-1.88949,1.545423,-1.539873,-1.665035,1.622117,-1.890594,-1.477647,0.4825138,-0.6781203,-1.477385,0.7716525,-1.389182,-0.9793234,0.7528821,-1.609159,-0.5910654,0.5927776,-1.422959,-1.393553,0.1321691,-0.8466885,-1.419319,0.3393717,-1.462028,-1.020703,0.3077575,-1.412435,-0.9271402,0.1934054,-1.081741
11.2816,302.7491,40.74131,121.8067,-0.1480694,0.7386822,-0.1336786,-0.3765602,1.307976,-0.2716297,-0.4057026,1.895799,-0.8134919,-0.4837618,2.176278,-1.338123,-1.36209,1.267513,-0.3258967,-1.492456,1.697259,-0.8276846,-1.295596,1.825714,-1.275793,-0.9980087,1.769912,-1.565429,-1.462579,0.860472,-0.5020881,-1.940953,1.304256,-1.000669,-1.88949,1.545423,-1.539873,-1.665035,1.622117,-1.890594,-1.477647,0.4825138,-0.6781203,-1.477385,0.7716525,-1.389182,-0.9793234,0.7528821,-1.609159,-0.5910654,0.5927776,-1.422959,-1.393553,0.1321691,-0.8466885,-1.419319,0.3393717,-1.462028,-1.020703,0.3077575,-1.412435,-0.9271402,0.1934054,-1.081741
11.2842,302.7491,40.74131,121.8067,-0.1480694,0.7386822,-0.1336786,-0.3765602,1.307976,-0.2716297,-0.4057026,1.895799,-0.8134919,-0.4837618,2.176278,-1.338123,-1.36209,1.267513,-0.3258967,-1.492456,1.697259,-0.8276846,-1.295596,1.825714,-1.275793,-0.9980087,1.769912,-1.565429,-1.462579,0.860472,-0.5020881,-1.940953,1.304256,-1.000669,-1.88949,1.545423,-1.539873,-1.665035,1.622117,-1.890594,-1.477647,0.4825138,-0.6781203,-1.477385,0.7716525,-1.389182,-0.9793234,0.7528821,-1.609159,-0.5910654,0.5927776,-1.422959,-1.393553,0.1321691,-0.8466885,-1.419319,0.3393717,-1.462028,-1.020703,0.3077575,-1.412435,-0.9271402,0.1934054,-1.081741
11.2868,301.2367,41.43567,121.4785,-0.1601791,0.7332705,-0.1486706,-0.3937912,1.29753,-0.2982411,-0.4230232,1.87739,-0.8486117,-0.5004406,2.157111,-1.373743,-1.383399,1.239513,-0.3433704,-1.531906,1.659461,-0.8484021,-1.350451,1.790049,-1.302359,-1.060946,1.74293,-1.601571,-1.478963,0.827244,-0.5098826,-1.972129,1.252624,-1.010091,-1.95794,1.493242,-1.551803,-1.765731,1.582734,-1.918293,-1.489555,0.4453311,-0.6775047,-1.510356,0.72075,-1.39369,-1.020037,0.7112474,-1.630974,-0.6189394,0.5655485,-1.460851,-1.401365,0.09267125,-0.8390037,-1.447039,0.2859687,-1.457704,-1.045598,0.2670641,-1.428712,-0.9248562,0.1630598,-1.103453
11.2895,301.2367,41.43567,121.4785,-0.1601791,0.7332705,-0.1486706,-0.3937912,1.29753,-0.2982411,-0.4230232,1.87739,-0.8486117,-0.5004406,2.157111,-1.373743,-1.383399,1.239513,-0.3433704,-1.531906,1.659461,-0.8484021,-1.350451,1.790049,-1.302359,-1.060946,1.74293,-1.601571,-1.478963,0.827244,-0.5098826,-1.972129,1.252624,-1.010091,-1.95794,1.493242,-1.551803,-1.765731,1.582734,-1.918293,-1.489555,0.4453311,-0.6775047,-1.510356,0.72075,-1.39369,-1.020037,0.7112474,-1.630974,-0.6189394,0.5655485,-1.460851,-1.401365,0.09267125,-0.8390037,-1.447039,0.2859687,-1.457704,-1.045598,0.2670641,-1.428712,-0.9248562,0.1630598,-1.103453
11.2921,301.2367,41.43567,121.4785,-0.1601791,0.7332705,-0.1486706,-0.3937912,1.29753,-0.2982411,-0.4230232,1.87739,-0.8486117,-0.5004406,2.157111,-1.373743,-1.383399,1.239513,-0.3433704,-1.531906,1.659461,-0.8484021,-1.350451,1.790049,-1.302359,-1.060946,1.74293,-1.601571,-1.478963,0.827244,-0.5098826,-1.972129,1.252624,-1.010091,-1.95794,1.493242,-1.551803,-1.765731,1.582734,-1.918293,-1.489555,0.4453311,-0.6775047,-1.510356,0.72075,-1.39369,-1.020037,0.7112474,-1.630974,-0.6189394,0.5655485,-1.460851,-1.401365,0.09267125,-0.8390037,-1.447039,0.2859687,-1.457704,-1.045598,0.2670641,-1.428712,-0.9248562,0.1630598,-1.103453
