Time,HandRoleL.x,HandRoleL.y,HandRoleL.z,ThumbPosL1.x,ThumbPosL1.y,ThumbPosL1.z,ThumbPosL2.x,ThumbPosL2.y,ThumbPosL2.z,ThumbPosL3.x,ThumbPosL3.y,ThumbPosL3.z,ThumbPosL4.x,ThumbPosL4.y,ThumbPosL4.z,IndexPosL1.x,IndexPosL1.y,IndexPosL1.z,IndexPosL2.x,IndexPosL2.y,IndexPosL2.z,IndexPosL3.x,IndexPosL3.y,IndexPosL3.z,IndexPosL4.x,IndexPosL4.y,IndexPosL4.z,MiddlePosL1.x,MiddlePosL1.y,MiddlePosL1.z,MiddlePosL2.x,MiddlePosL2.y,MiddlePosL2.z,MiddlePosL3.x,MiddlePosL3.y,MiddlePosL3.z,MiddlePosL4.x,MiddlePosL4.y,MiddlePosL4.z,RingPosL1.x,RingPosL1.y,RingPosL1.z,RingPosL2.x,RingPosL2.y,RingPosL2.z,RingPosL3.x,RingPosL3.y,RingPosL3.z,RingPosL4.x,RingPosL4.y,RingPosL4.z,PinkyPosL1.x,PinkyPosL1.y,PinkyPosL1.z,PinkyPosL2.x,PinkyPosL2.y,PinkyPosL2.z,PinkyPosL3.x,PinkyPosL3.y,PinkyPosL3.z,PinkyPosL4.x,PinkyPosL4.y,PinkyPosL4.z
13.7041,17.53444,6.826232,34.75834,-0.2062187,-0.6406924,0.3639134,-0.3957138,-1.198658,0.1447861,0.07988548,-1.615532,-0.3451337,0.476408,-1.227234,-0.5731558,-1.385469,-1.260958,0.2416171,-1.86755,-1.721615,0.3357496,-2.200821,-2.098353,0.3914399,-2.458628,-2.426523,0.4286032,-1.379028,-1.093983,-0.1814459,-2.045332,-1.568751,-0.2527632,-2.510653,-1.931238,-0.31241,-2.835112,-2.199201,-0.3588399,-1.295105,-0.9405802,-0.5602919,-1.689913,-1.541154,-0.8300917,-1.731817,-2.040446,-1.043937,-1.626427,-2.453257,-1.21563,-1.122337,-0.7937023,-0.8870115,-1.371365,-1.298103,-1.212286,-1.731817,-2.040446,-1.043937,-1.626427,-2.453257,-1.21563
13.7066,17.48783,6.961074,34.73508,-0.2054996,-0.6403222,0.3649702,-0.3957005,-1.198273,0.1464172,0.07884598,-1.615682,-0.3440681,0.4749508,-1.227227,-0.5725485,-1.385227,-1.260353,0.2461236,-1.86709,-1.720923,0.3417808,-2.200157,-2.097684,0.3985305,-2.457764,-2.425915,0.4365154,-1.379786,-1.09374,-0.1770967,-2.046265,-1.568556,-0.2464318,-2.511627,-1.931209,-0.3047209,-2.836073,-2.199349,-0.3502166,-1.296757,-0.9406856,-0.5562803,-1.692265,-1.541454,-0.8246171,-1.734613,-2.040936,-1.037932,-1.629517,-2.453872,-1.209502,-1.124756,-0.7941365,-0.8835518,-1.374901,-1.298665,-1.20777,-1.734613,-2.040936,-1.037932,-1.629517,-2.453872,-1.209502
13.7097,17.48783,6.961074,34.73508,-0.2054996,-0.6403222,0.3649702,-0.3957005,-1.198273,0.1464172,0.07884598,-1.615682,-0.3440681,0.4749508,-1.227227,-0.5725485,-1.385227,-1.260353,0.2461236,-1.86709,-1.720923,0.3417808,-2.200157,-2.097684,0.3985305,-2.457764,-2.425915,0.4365154,-1.379786,-1.09374,-0.1770967,-2.046265,-1.568556,-0.2464318,-2.511627,-1.931209,-0.3047209,-2.836073,-2.199349,-0.3502166,-1.296757,-0.9406856,-0.5562803,-1.692265,-1.541454,-0.8246171,-1.734613,-2.040936,-1.037932,-1.629517,-2.453872,-1.209502,-1.124756,-0.7941365,-0.8835518,-1.374901,-1.298665,-1.20777,-1.734613,-2.040936,-1.037932,-1.629517,-2.453872,-1.209502
13.7124,17.48783,6.961074,34.73508,-0.2054996,-0.6403222,0.3649702,-0.3957005,-1.198273,0.1464172,0.07884598,-1.615682,-0.3440681,0.4749508,-1.227227,-0.5725485,-1.385227,-1.260353,0.2461236,-1.86709,-1.720923,0.3417808,-2.200157,-2.097684,0.3985305,-2.457764,-2.425915,0.4365154,-1.379786,-1.09374,-0.1770967,-2.046265,-1.568556,-0.2464318,-2.511627,-1.931209,-0.3047209,-2.836073,-2.199349,-0.3502166,-1.296757,-0.9406856,-0.5562803,-1.692265,-1.541454,-0.8246171,-1.734613,-2.040936,-1.037932,-1.629517,-2.453872,-1.209502,-1.124756,-0.7941365,-0.8835518,-1.374901,-1.298665,-1.20777,-1.734613,-2.040936,-1.037932,-1.629517,-2.453872,-1.209502
13.7179,17.44443,7.069748,34.70173,-0.2050362,-0.6399285,0.3659199,-0.3959465,-1.197881,0.1479915,0.07757854,-1.615915,-0.3429475,0.4734297,-1.227556,-0.5720316,-1.38529,-1.259514,0.2500255,-1.867037,-1.719934,0.3469893,-2.199966,-2.09668,0.4046401,-2.457424,-2.424948,0.4433194,-1.38065,-1.093251,-0.1733416,-2.04739,-1.567948,-0.2409603,-2.512888,-1.930616,-0.2980644,-2.8374,-2.198813,-0.3427401,-1.298336,-0.9405451,-0.5528216,-1.69467,-1.541355,-0.8198471,-1.73768,-2.040992,-1.032664,-1.63312,-2.454115,-1.204112,-1.126947,-0.7943431,-0.8805689,-1.37812,-1.298963,-1.203849,-1.73768,-2.040992,-1.032664,-1.63312,-2.454115,-1.204112
13.7246,17.44443,7.069748,34.70173,-0.2050362,-0.6399285,0.3659199,-0.3959465,-1.197881,0.1479915,0.07757854,-1.615915,-0.3429475,0.4734297,-1.227556,-0.5720316,-1.38529,-1.259514,0.2500255,-1.867037,-1.719934,0.3469893,-2.199966,-2.09668,0.4046401,-2.457424,-2.424948,0.4433194,-1.38065,-1.093251,-0.1733416,-2.04739,-1.567948,-0.2409603,-2.512888,-1.930616,-0.2980644,-2.8374,-2.198813,-0.3427401,-1.298336,-0.9405451,-0.5528216,-1.69467,-1.541355,-0.8198471,-1.73768,-2.040992,-1.032664,-1.63312,-2.454115,-1.204112,-1.126947,-0.7943431,-0.8805689,-1.37812,-1.298963,-1.203849,-1.73768,-2.040992,-1.032664,-1.63312,-2.454115,-1.204112
13.7279,17.44443,7.069748,34.70173,-0.2050362,-0.6399285,0.3659199,-0.3959465,-1.197881,0.1479915,0.07757854,-1.615915,-0.3429475,0.4734297,-1.227556,-0.5720316,-1.38529,-1.259514,0.2500255,-1.867037,-1.719934,0.3469893,-2.199966,-2.09668,0.4046401,-2.457424,-2.424948,0.4433194,-1.38065,-1.093251,-0.1733416,-2.04739,-1.567948,-0.2409603,-2.512888,-1.930616,-0.2980644,-2.8374,-2.198813,-0.3427401,-1.298336,-0.9405451,-0.5528216,-1.69467,-1.541355,-0.8198471,-1.73768,-2.040992,-1.032664,-1.63312,-2.454115,-1.204112,-1.126947,-0.7943431,-0.8805689,-1.37812,-1.298963,-1.203849,-1.73768,-2.040992,-1.032664,-1.63312,-2.454115,-1.204112
13.7304,17.38853,7.226654,34.68713,-0.2040815,-0.6395381,0.3671345,-0.3956738,-1.197569,0.1500074,0.07676029,-1.616264,-0.3414202,0.4721804,-1.227899,-0.5712353,-1.384729,-1.259096,0.2551813,-1.866129,-1.719509,0.3538908,-2.198746,-2.096343,0.4127561,-2.45591,-2.424729,0.4523783,-1.381262,-1.093256,-0.168363,-2.048119,-1.568108,-0.2337,-2.513624,-1.931012,-0.2892302,-2.8381,-2.199431,-0.3328176,-1.299999,-0.9409391,-0.5482256,-1.697182,-1.54195,-0.8135282,-1.740898,-2.04179,-1.025724,-1.636923,-2.455108,-1.197059,-1.129515,-0.7950851,-0.8765998,-1.381813,-1.299923,-1.198659,-1.740898,-2.04179,-1.025724,-1.636923,-2.455108,-1.197059
13.7328,17.38853,7.226654,34.68713,-0.2040815,-0.6395381,0.3671345,-0.3956738,-1.197569,0.1500074,0.07676029,-1.616264,-0.3414202,0.4721804,-1.227899,-0.5712353,-1.384729,-1.259096,0.2551813,-1.866129,-1.719509,0.3538908,-2.198746,-2.096343,0.4127561,-2.45591,-2.424729,0.4523783,-1.381262,-1.093256,-0.168363,-2.048119,-1.568108,-0.2337,-2.513624,-1.931012,-0.2892302,-2.8381,-2.199431,-0.3328176,-1.299999,-0.9409391,-0.5482256,-1.697182,-1.54195,-0.8135282,-1.740898,-2.04179,-1.025724,-1.636923,-2.455108,-1.197059,-1.129515,-0.7950851,-0.8765998,-1.381813,-1.299923,-1.198659,-1.740898,-2.04179,-1.025724,-1.636923,-2.455108,-1.197059
13.7354,17.38853,7.226654,34.68713,-0.2040815,-0.6395381,0.3671345,-0.3956738,-1.197569,0.1500074,0.07676029,-1.616264,-0.3414202,0.4721804,-1.227899,-0.5712353,-1.384729,-1.259096,0.2551813,-1.866129,-1.719509,0.3538908,-2.198746,-2.096343,0.4127561,-2.45591,-2.424729,0.4523783,-1.381262,-1.093256,-0.168363,-2.048119,-1.568108,-0.2337,-2.513624,-1.931012,-0.2892302,-2.8381,-2.199431,-0.3328176,-1.299999,-0.9409391,-0.5482256,-1.697182,-1.54195,-0.8135282,-1.740898,-2.04179,-1.025724,-1.636923,-2.455108,-1.197059,-1.129515,-0.7950851,-0.8765998,-1.381813,-1.299923,-1.198659,-1.740898,-2.04179,-1.025724,-1.636923,-2.455108,-1.197059
13.7379,17.38853,7.226654,34.68713,-0.2040815,-0.6395381,0.3671345,-0.3956738,-1.197569,0.1500074,0.07676029,-1.616264,-0.3414202,0.4721804,-1.227899,-0.5712353,-1.384729,-1.259096,0.2551813,-1.866129,-1.719509,0.3538908,-2.198746,-2.096343,0.4127561,-2.45591,-2.424729,0.4523783,-1.381262,-1.093256,-0.168363,-2.048119,-1.568108,-0.2337,-2.513624,-1.931012,-0.2892302,-2.8381,-2.199431,-0.3328176,-1.299999,-0.9409391,-0.5482256,-1.697182,-1.54195,-0.8135282,-1.740898,-2.04179,-1.025724,-1.636923,-2.455108,-1.197059,-1.129515,-0.7950851,-0.8765998,-1.381813,-1.299923,-1.198659,-1.740898,-2.04179,-1.025724,-1.636923,-2.455108,-1.197059
13.7405,17.34124,7.360427,34.68927,-0.2031374,-0.6392673,0.3681282,-0.395155,-1.197508,0.1519181,0.07654572,-1.616927,-0.3395957,0.471796,-1.228973,-0.5703945,-1.383955,-1.259081,0.2594232,-1.865019,-1.719526,0.3596044,-2.197386,-2.096415,0.4195189,-2.454342,-2.424861,0.4599724,-1.381495,-1.093585,-0.1642629,-2.048422,-1.568602,-0.2276711,-2.513981,-1.931641,-0.281835,-2.838499,-2.200165,-0.3244601,-1.301136,-0.9415662,-0.5444371,-1.698956,-1.542789,-0.8083043,-1.743269,-2.042793,-1.019989,-1.639824,-2.456275,-1.19125,-1.131437,-0.795956,-0.8733252,-1.384506,-1.301047,-1.194381,-1.743269,-2.042793,-1.019989,-1.639824,-2.456275,-1.19125
13.7430,17.34124,7.360427,34.68927,-0.2031374,-0.6392673,0.3681282,-0.395155,-1.197508,0.1519181,0.07654572,-1.616927,-0.3395957,0.471796,-1.228973,-0.5703945,-1.383955,-1.259081,0.2594232,-1.865019,-1.719526,0.3596044,-2.197386,-2.096415,0.4195189,-2.454342,-2.424861,0.4599724,-1.381495,-1.093585,-0.1642629,-2.048422,-1.568602,-0.2276711,-2.513981,-1.931641,-0.281835,-2.838499,-2.200165,-0.3244601,-1.301136,-0.9415662,-0.5444371,-1.698956,-1.542789,-0.8083043,-1.743269,-2.042793,-1.019989,-1.639824,-2.456275,-1.19125,-1.131437,-0.795956,-0.8733252,-1.384506,-1.301047,-1.194381,-1.743269,-2.042793,-1.019989,-1.639824,-2.456275,-1.19125
13.7459,17.34124,7.360427,34.68927,-0.2031374,-0.6392673,0.3681282,-0.395155,-1.197508,0.1519181,0.07654572,-1.616927,-0.3395957,0.471796,-1.228973,-0.5703945,-1.383955,-1.259081,0.2594232,-1.865019,-1.719526,0.3596044,-2.197386,-2.096415,0.4195189,-2.454342,-2.424861,0.4599724,-1.381495,-1.093585,-0.1642629,-2.048422,-1.568602,-0.2276711,-2.513981,-1.931641,-0.281835,-2.838499,-2.200165,-0.3244601,-1.301136,-0.9415662,-0.5444371,-1.698956,-1.542789,-0.8083043,-1.743269,-2.042793,-1.019989,-1.639824,-2.456275,-1.19125,-1.131437,-0.795956,-0.8733252,-1.384506,-1.301047,-1.194381,-1.743269,-2.042793,-1.019989,-1.639824,-2.456275,-1.19125
13.7517,17.29234,7.540404,34.71861,-0.2016554,-0.6390992,0.3692335,-0.3939857,-1.197602,0.1539791,0.0769453,-1.617557,-0.337815,0.4717512,-1.229766,-0.5696468,-1.382423,-1.259699,0.264543,-1.862783,-1.720499,0.3664526,-2.194555,-2.097721,0.4275572,-2.450975,-2.426473,0.4689269,-1.381327,-1.094534,-0.1592778,-2.048018,-1.570183,-0.2203979,-2.513306,-1.9338,-0.272996,-2.837576,-2.20279,-0.3145445,-1.302197,-0.9427656,-0.5398092,-1.700487,-1.544405,-0.8020066,-1.745207,-2.044595,-1.013167,-1.642109,-2.458166,-1.184422,-1.133566,-0.7973123,-0.8693169,-1.387384,-1.302763,-1.189215,-1.745207,-2.044595,-1.013167,-1.642109,-2.458166,-1.184422
13.7580,17.29234,7.540404,34.71861,-0.2016554,-0.6390992,0.3692335,-0.3939857,-1.197602,0.1539791,0.0769453,-1.617557,-0.337815,0.4717512,-1.229766,-0.5696468,-1.382423,-1.259699,0.264543,-1.862783,-1.720499,0.3664526,-2.194555,-2.097721,0.4275572,-2.450975,-2.426473,0.4689269,-1.381327,-1.094534,-0.1592778,-2.048018,-1.570183,-0.2203979,-2.513306,-1.9338,-0.272996,-2.837576,-2.20279,-0.3145445,-1.302197,-0.9427656,-0.5398092,-1.700487,-1.544405,-0.8020066,-1.745207,-2.044595,-1.013167,-1.642109,-2.458166,-1.184422,-1.133566,-0.7973123,-0.8693169,-1.387384,-1.302763,-1.189215,-1.745207,-2.044595,-1.013167,-1.642109,-2.458166,-1.184422
13.7605,17.29234,7.540404,34.71861,-0.2016554,-0.6390992,0.3692335,-0.3939857,-1.197602,0.1539791,0.0769453,-1.617557,-0.337815,0.4717512,-1.229766,-0.5696468,-1.382423,-1.259699,0.264543,-1.862783,-1.720499,0.3664526,-2.194555,-2.097721,0.4275572,-2.450975,-2.426473,0.4689269,-1.381327,-1.094534,-0.1592778,-2.048018,-1.570183,-0.2203979,-2.513306,-1.9338,-0.272996,-2.837576,-2.20279,-0.3145445,-1.302197,-0.9427656,-0.5398092,-1.700487,-1.544405,-0.8020066,-1.745207,-2.044595,-1.013167,-1.642109,-2.458166,-1.184422,-1.133566,-0.7973123,-0.8693169,-1.387384,-1.302763,-1.189215,-1.745207,-2.044595,-1.013167,-1.642109,-2.458166,-1.184422
13.7630,17.2627,7.66768,34.7664,-0.2003775,-0.6391211,0.3698906,-0.3926439,-1.198058,0.1557081,0.07810974,-1.618662,-0.3357012,0.4729748,-1.231759,-0.5689135,-1.380817,-1.260776,0.2677834,-1.860521,-1.722012,0.3707968,-2.191761,-2.099578,0.4326649,-2.447716,-2.428617,0.4746246,-1.380697,-1.095783,-0.1561059,-2.046951,-1.572226,-0.2157988,-2.511801,-1.936539,-0.2674477,-2.835695,-2.20608,-0.3083572,-1.302448,-0.9441022,-0.5368545,-1.700834,-1.546138,-0.7980003,-1.745697,-2.046439,-1.008866,-1.642752,-2.460026,-1.180174,-1.134594,-0.798639,-0.8667535,-1.388645,-1.304421,-1.185942,-1.745697,-2.046439,-1.008866,-1.642752,-2.460026,-1.180174
13.7654,17.2627,7.66768,34.7664,-0.2003775,-0.6391211,0.3698906,-0.3926439,-1.198058,0.1557081,0.07810974,-1.618662,-0.3357012,0.4729748,-1.231759,-0.5689135,-1.380817,-1.260776,0.2677834,-1.860521,-1.722012,0.3707968,-2.191761,-2.099578,0.4326649,-2.447716,-2.428617,0.4746246,-1.380697,-1.095783,-0.1561059,-2.046951,-1.572226,-0.2157988,-2.511801,-1.936539,-0.2674477,-2.835695,-2.20608,-0.3083572,-1.302448,-0.9441022,-0.5368545,-1.700834,-1.546138,-0.7980003,-1.745697,-2.046439,-1.008866,-1.642752,-2.460026,-1.180174,-1.134594,-0.798639,-0.8667535,-1.388645,-1.304421,-1.185942,-1.745697,-2.046439,-1.008866,-1.642752,-2.460026,-1.180174
13.7680,17.2627,7.66768,34.7664,-0.2003775,-0.6391211,0.3698906,-0.3926439,-1.198058,0.1557081,0.07810974,-1.618662,-0.3357012,0.4729748,-1.231759,-0.5689135,-1.380817,-1.260776,0.2677834,-1.860521,-1.722012,0.3707968,-2.191761,-2.099578,0.4326649,-2.447716,-2.428617,0.4746246,-1.380697,-1.095783,-0.1561059,-2.046951,-1.572226,-0.2157988,-2.511801,-1.936539,-0.2674477,-2.835695,-2.20608,-0.3083572,-1.302448,-0.9441022,-0.5368545,-1.700834,-1.546138,-0.7980003,-1.745697,-2.046439,-1.008866,-1.642752,-2.460026,-1.180174,-1.134594,-0.798639,-0.8667535,-1.388645,-1.304421,-1.185942,-1.745697,-2.046439,-1.008866,-1.642752,-2.460026,-1.180174
13.7712,17.2627,7.66768,34.7664,-0.2003775,-0.6391211,0.3698906,-0.3926439,-1.198058,0.1557081,0.07810974,-1.618662,-0.3357012,0.4729748,-1.231759,-0.5689135,-1.380817,-1.260776,0.2677834,-1.860521,-1.722012,0.3707968,-2.191761,-2.099578,0.4326649,-2.447716,-2.428617,0.4746246,-1.380697,-1.095783,-0.1561059,-2.046951,-1.572226,-0.2157988,-2.511801,-1.936539,-0.2674477,-2.835695,-2.20608,-0.3083572,-1.302448,-0.9441022,-0.5368545,-1.700834,-1.546138,-0.7980003,-1.745697,-2.046439,-1.008866,-1.642752,-2.460026,-1.180174,-1.134594,-0.798639,-0.8667535,-1.388645,-1.304421,-1.185942,-1.745697,-2.046439,-1.008866,-1.642752,-2.460026,-1.180174
13.7736,17.23017,7.81708,34.83479,-0.1987724,-0.6392103,0.3706017,-0.3908339,-1.198659,0.1575769,0.07989979,-1.619925,-0.3332844,0.4748096,-1.233931,-0.5679217,-1.378687,-1.262329,0.2714089,-1.857492,-1.72423,0.3756303,-2.187969,-2.102329,0.4383123,-2.443241,-2.43182,0.480887,-1.379723,-1.097511,-0.1525468,-2.045403,-1.574955,-0.2106161,-2.509726,-1.940092,-0.2611722,-2.833187,-2.210264,-0.3013396,-1.302515,-0.9458917,-0.5335326,-1.700703,-1.548547,-0.7935473,-1.745338,-2.048997,-1.004109,-1.642174,-2.462508,-1.175469,-1.135582,-0.8003616,-0.8638683,-1.389778,-1.306563,-1.182275,-1.745338,-2.048997,-1.004109,-1.642174,-2.462508,-1.175469
13.7762,17.23017,7.81708,34.83479,-0.1987724,-0.6392103,0.3706017,-0.3908339,-1.198659,0.1575769,0.07989979,-1.619925,-0.3332844,0.4748096,-1.233931,-0.5679217,-1.378687,-1.262329,0.2714089,-1.857492,-1.72423,0.3756303,-2.187969,-2.102329,0.4383123,-2.443241,-2.43182,0.480887,-1.379723,-1.097511,-0.1525468,-2.045403,-1.574955,-0.2106161,-2.509726,-1.940092,-0.2611722,-2.833187,-2.210264,-0.3013396,-1.302515,-0.9458917,-0.5335326,-1.700703,-1.548547,-0.7935473,-1.745338,-2.048997,-1.004109,-1.642174,-2.462508,-1.175469,-1.135582,-0.8003616,-0.8638683,-1.389778,-1.306563,-1.182275,-1.745338,-2.048997,-1.004109,-1.642174,-2.462508,-1.175469
13.7788,17.23017,7.81708,34.83479,-0.1987724,-0.6392103,0.3706017,-0.3908339,-1.198659,0.1575769,0.07989979,-1.619925,-0.3332844,0.4748096,-1.233931,-0.5679217,-1.378687,-1.262329,0.2714089,-1.857492,-1.72423,0.3756303,-2.187969,-2.102329,0.4383123,-2.443241,-2.43182,0.480887,-1.379723,-1.097511,-0.1525468,-2.045403,-1.574955,-0.2106161,-2.509726,-1.940092,-0.2611722,-2.833187,-2.210264,-0.3013396,-1.302515,-0.9458917,-0.5335326,-1.700703,-1.548547,-0.7935473,-1.745338,-2.048997,-1.004109,-1.642174,-2.462508,-1.175469,-1.135582,-0.8003616,-0.8638683,-1.389778,-1.306563,-1.182275,-1.745338,-2.048997,-1.004109,-1.642174,-2.462508,-1.175469
13.7852,17.17415,8.066193,34.95217,-0.1960573,-0.6393605,0.3717867,-0.3877325,-1.199626,0.1605664,0.0826025,-1.621426,-0.3302178,0.4769917,-1.236411,-0.5673256,-1.37504,-1.264993,0.277443,-1.852398,-1.72792,0.3837249,-2.181715,-2.106792,0.4478329,-2.43598,-2.436916,0.4915106,-1.378004,-1.100474,-0.1466201,-2.042906,-1.579336,-0.2018652,-2.506659,-1.945466,-0.2504283,-2.82971,-2.216333,-0.2891958,-1.302536,-0.9489632,-0.5279974,-1.70056,-1.552559,-0.7860756,-1.745136,-2.053232,-0.9961175,-1.641968,-2.466692,-1.167597,-1.137142,-0.8033193,-0.8590565,-1.392094,-1.309984,-1.176119,-1.745136,-2.053232,-0.9961175,-1.641968,-2.466692,-1.167597
13.7915,17.17415,8.066193,34.95217,-0.1960573,-0.6393605,0.3717867,-0.3877325,-1.199626,0.1605664,0.0826025,-1.621426,-0.3302178,0.4769917,-1.236411,-0.5673256,-1.37504,-1.264993,0.277443,-1.852398,-1.72792,0.3837249,-2.181715,-2.106792,0.4478329,-2.43598,-2.436916,0.4915106,-1.378004,-1.100474,-0.1466201,-2.042906,-1.579336,-0.2018652,-2.506659,-1.945466,-0.2504283,-2.82971,-2.216333,-0.2891958,-1.302536,-0.9489632,-0.5279974,-1.70056,-1.552559,-0.7860756,-1.745136,-2.053232,-0.9961175,-1.641968,-2.466692,-1.167597,-1.137142,-0.8033193,-0.8590565,-1.392094,-1.309984,-1.176119,-1.745136,-2.053232,-0.9961175,-1.641968,-2.466692,-1.167597
13.7947,17.17415,8.066193,34.95217,-0.1960573,-0.6393605,0.3717867,-0.3877325,-1.199626,0.1605664,0.0826025,-1.621426,-0.3302178,0.4769917,-1.236411,-0.5673256,-1.37504,-1.264993,0.277443,-1.852398,-1.72792,0.3837249,-2.181715,-2.106792,0.4478329,-2.43598,-2.436916,0.4915106,-1.378004,-1.100474,-0.1466201,-2.042906,-1.579336,-0.2018652,-2.506659,-1.945466,-0.2504283,-2.82971,-2.216333,-0.2891958,-1.302536,-0.9489632,-0.5279974,-1.70056,-1.552559,-0.7860756,-1.745136,-2.053232,-0.9961175,-1.641968,-2.466692,-1.167597,-1.137142,-0.8033193,-0.8590565,-1.392094,-1.309984,-1.176119,-1.745136,-2.053232,-0.9961175,-1.641968,-2.466692,-1.167597
13.7975,17.17415,8.066193,34.95217,-0.1960573,-0.6393605,0.3717867,-0.3877325,-1.199626,0.1605664,0.0826025,-1.621426,-0.3302178,0.4769917,-1.236411,-0.5673256,-1.37504,-1.264993,0.277443,-1.852398,-1.72792,0.3837249,-2.181715,-2.106792,0.4478329,-2.43598,-2.436916,0.4915106,-1.378004,-1.100474,-0.1466201,-2.042906,-1.579336,-0.2018652,-2.506659,-1.945466,-0.2504283,-2.82971,-2.216333,-0.2891958,-1.302536,-0.9489632,-0.5279974,-1.70056,-1.552559,-0.7860756,-1.745136,-2.053232,-0.9961175,-1.641968,-2.466692,-1.167597,-1.137142,-0.8033193,-0.8590565,-1.392094,-1.309984,-1.176119,-1.745136,-2.053232,-0.9961175,-1.641968,-2.466692,-1.167597
13.7999,17.17415,8.066193,34.95217,-0.1960573,-0.6393605,0.3717867,-0.3877325,-1.199626,0.1605664,0.0826025,-1.621426,-0.3302178,0.4769917,-1.236411,-0.5673256,-1.37504,-1.264993,0.277443,-1.852398,-1.72792,0.3837249,-2.181715,-2.106792,0.4478329,-2.43598,-2.436916,0.4915106,-1.378004,-1.100474,-0.1466201,-2.042906,-1.579336,-0.2018652,-2.506659,-1.945466,-0.2504283,-2.82971,-2.216333,-0.2891958,-1.302536,-0.9489632,-0.5279974,-1.70056,-1.552559,-0.7860756,-1.745136,-2.053232,-0.9961175,-1.641968,-2.466692,-1.167597,-1.137142,-0.8033193,-0.8590565,-1.392094,-1.309984,-1.176119,-1.745136,-2.053232,-0.9961175,-1.641968,-2.466692,-1.167597
13.8028,17.11683,8.321594,35.05527,-0.1934156,-0.6394423,0.3730278,-0.3848715,-1.200358,0.1633391,0.08410931,-1.621748,-0.329091,0.4768829,-1.236691,-0.5687983,-1.371603,-1.267317,0.2837795,-1.847727,-1.730994,0.392302,-2.176151,-2.110364,0.458017,-2.429707,-2.440863,0.5029743,-1.376535,-1.103122,-0.1403906,-2.040781,-1.583226,-0.1926592,-2.50407,-1.950215,-0.2391154,-2.826797,-2.221677,-0.2764001,-1.302845,-0.9517568,-0.5221735,-1.700823,-1.556245,-0.7782257,-1.745398,-2.057149,-0.9877174,-1.642246,-2.470569,-1.159304,-1.139021,-0.8060564,-0.8539876,-1.394213,-1.313459,-1.169675,-1.745398,-2.057149,-0.9877174,-1.642246,-2.470569,-1.159304
13.8050,17.11683,8.321594,35.05527,-0.1934156,-0.6394423,0.3730278,-0.3848715,-1.200358,0.1633391,0.08410931,-1.621748,-0.329091,0.4768829,-1.236691,-0.5687983,-1.371603,-1.267317,0.2837795,-1.847727,-1.730994,0.392302,-2.176151,-2.110364,0.458017,-2.429707,-2.440863,0.5029743,-1.376535,-1.103122,-0.1403906,-2.040781,-1.583226,-0.1926592,-2.50407,-1.950215,-0.2391154,-2.826797,-2.221677,-0.2764001,-1.302845,-0.9517568,-0.5221735,-1.700823,-1.556245,-0.7782257,-1.745398,-2.057149,-0.9877174,-1.642246,-2.470569,-1.159304,-1.139021,-0.8060564,-0.8539876,-1.394213,-1.313459,-1.169675,-1.745398,-2.057149,-0.9877174,-1.642246,-2.470569,-1.159304
13.8072,17.11683,8.321594,35.05527,-0.1934156,-0.6394423,0.3730278,-0.3848715,-1.200358,0.1633391,0.08410931,-1.621748,-0.329091,0.4768829,-1.236691,-0.5687983,-1.371603,-1.267317,0.2837795,-1.847727,-1.730994,0.392302,-2.176151,-2.110364,0.458017,-2.429707,-2.440863,0.5029743,-1.376535,-1.103122,-0.1403906,-2.040781,-1.583226,-0.1926592,-2.50407,-1.950215,-0.2391154,-2.826797,-2.221677,-0.2764001,-1.302845,-0.9517568,-0.5221735,-1.700823,-1.556245,-0.7782257,-1.745398,-2.057149,-0.9877174,-1.642246,-2.470569,-1.159304,-1.139021,-0.8060564,-0.8539876,-1.394213,-1.313459,-1.169675,-1.745398,-2.057149,-0.9877174,-1.642246,-2.470569,-1.159304
13.8097,17.11683,8.321594,35.05527,-0.1934156,-0.6394423,0.3730278,-0.3848715,-1.200358,0.1633391,0.08410931,-1.621748,-0.329091,0.4768829,-1.236691,-0.5687983,-1.371603,-1.267317,0.2837795,-1.847727,-1.730994,0.392302,-2.176151,-2.110364,0.458017,-2.429707,-2.440863,0.5029743,-1.376535,-1.103122,-0.1403906,-2.040781,-1.583226,-0.1926592,-2.50407,-1.950215,-0.2391154,-2.826797,-2.221677,-0.2764001,-1.302845,-0.9517568,-0.5221735,-1.700823,-1.556245,-0.7782257,-1.745398,-2.057149,-0.9877174,-1.642246,-2.470569,-1.159304,-1.139021,-0.8060564,-0.8539876,-1.394213,-1.313459,-1.169675,-1.745398,-2.057149,-0.9877174,-1.642246,-2.470569,-1.159304
